Time Step,Load (kWh),Solar Production (kWh),Curtailment (kWh),Battery Charge (kWh),Battery Discharge (kWh),State of Charge (kWh),Lost Load (kWh),Generator Production (kWh)
6790,17.82627877,0.0,0.0,0.0,0.0,0.0,4.108463519231041,13.717815250768957
6791,15.98204987,0.0,0.0,0.0,0.0,0.0,2.2642346192310434,13.717815250768957
6792,8.7379421,0.0,0.0,0.0,0.0,0.0,0.0,8.7379421
6793,6.27167225,0.0,0.0,0.0,0.0,0.0,0.0,6.27167225
6794,10.2661297,0.0,0.0,0.0,0.0,0.0,0.0,10.2661297
6795,11.07374763,0.0,0.0,0.0,0.0,0.0,0.0,11.07374763
6796,11.33223138,0.0,0.0,0.0,0.0,0.0,0.0,11.33223138
6797,11.4279807,0.0,0.0,0.0,0.0,0.0,0.0,11.4279807
6798,7.94454635,0.0,0.0,0.0,0.0,0.0,0.0,7.94454635
6799,7.7957339,0.0,0.0,0.0,0.0,0.0,0.0,7.7957339
6800,7.961539317,1.1970903618136484,0.0,0.0,0.0,0.0,0.0,6.764448955186351
6801,8.3059206,3.8841761739698164,0.0,0.0,0.0,0.0,0.0,4.421744426030184
6802,8.229951483,6.2656218937480315,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.9643295892519692
6803,8.641056933,8.010317421072179,0.0,0.0,0.0,0.0,0.0,0.6307395119278212
6804,8.65907205,8.65907205,0.43372069824409465,0.0,0.0,0.0,0.0,0.0
6805,9.04633855,9.04633855,0.5049143368110247,0.0,0.0,0.0,0.0,0.0
6806,9.441601783,9.42390284832021,0.0,0.0,0.0,0.0,0.0,0.01769893467978889
6807,8.433231483,8.433231483,0.27751114977165514,0.0,0.0,0.0,0.0,0.0
6808,8.09899285,7.309892209372704,0.0,0.0,0.0,0.0,0.0,0.7891006406272965
6809,8.205273583,5.259556589670604,0.0,0.0,0.0,0.0,0.0,2.9457169933293965
6810,8.1689045,2.7252908237034124,0.0,0.0,0.0,0.0,0.0,5.443613676296588
6811,11.04739527,0.5348701616614173,1.1102230246251565e-16,0.0,0.0,0.0,0.0,10.512525108338583
6812,15.63081,0.0,0.0,0.0,0.0,0.0,1.9129947492310428,13.717815250768957
6813,17.97239952,0.0,0.0,0.0,0.0,0.0,4.254584269231042,13.717815250768957
6814,17.90419833,0.0,0.0,0.0,0.0,0.0,4.186383079231042,13.717815250768957
6815,16.52767455,0.0,0.0,0.0,0.0,0.0,2.809859299231043,13.717815250768957
6816,11.13890517,0.0,0.0,0.0,0.0,0.0,0.0,11.13890517
6817,9.934425217,0.0,0.0,0.0,0.0,0.0,0.0,9.934425217
6818,10.37743222,0.0,0.0,0.0,0.0,0.0,0.0,10.37743222
6819,10.98746788,0.0,0.0,0.0,0.0,0.0,0.0,10.98746788
6820,11.41133348,0.0,0.0,0.0,0.0,0.0,0.0,11.41133348
6821,11.77155033,0.0,0.0,0.0,0.0,0.0,0.0,11.77155033
6822,8.370645217,0.0,0.0,0.0,0.0,0.0,0.0,8.370645217
6823,7.63186985,0.0,0.0,0.0,0.0,0.0,0.0,7.63186985
6824,8.1124366,1.082475327171916,0.0,0.0,0.0,0.0,0.0,7.029961272828085
6825,8.28365835,3.6167410931391077,0.0,0.0,0.0,0.0,0.0,4.666917256860891
6826,8.469498933,6.036391824464568,-8.881784197001252e-16,0.0,0.0,0.0,0.0,2.4331071085354328
6827,8.221761417,7.844762371034121,0.0,0.0,0.0,0.0,0.0,0.37699904596587874
6828,8.901409733,8.901409733,0.07676798060236223,0.0,0.0,0.0,0.0,0.0
6829,9.212924017,9.212924017,0.27465385056561686,0.0,0.0,0.0,0.0,0.0
6830,9.598968067,9.385697836772968,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.21327023022703173
6831,8.746640533,8.746640533,0.0023071113188990466,0.0,0.0,0.0,0.0,0.0
6832,8.066618083,7.475447259410761,0.0,0.0,0.0,0.0,0.0,0.5911708235892386
6833,7.602638567,5.488786658954068,0.0,0.0,0.0,0.0,0.0,2.1138519080459313
6834,7.961766783,2.916315881439633,0.0,0.0,0.0,0.0,0.0,5.045450901560367
6835,12.53812175,0.5476051655104986,0.0,0.0,0.0,0.0,0.0,11.990516584489502
6836,15.66544845,0.0,0.0,0.0,0.0,0.0,1.947633199231042,13.717815250768957
6837,18.21235677,0.0,0.0,0.0,0.0,0.0,4.494541519231042,13.717815250768957
6838,18.69835688,0.0,0.0,0.0,0.0,0.0,4.980541629231041,13.717815250768957
6839,16.76981778,0.0,0.0,0.0,0.0,0.0,3.052002529231043,13.717815250768957
6840,11.05047107,0.0,0.0,0.0,0.0,0.0,0.0,11.05047107
6841,10.37766238,0.0,0.0,0.0,0.0,0.0,0.0,10.37766238
6842,10.59192763,0.0,0.0,0.0,0.0,0.0,0.0,10.59192763
6843,11.06698333,0.0,0.0,0.0,0.0,0.0,0.0,11.06698333
6844,11.26773432,0.0,0.0,0.0,0.0,0.0,0.0,11.26773432
6845,12.0095324,0.0,0.0,0.0,0.0,0.0,0.0,12.0095324
6846,9.98929795,0.0,0.0,0.0,0.0,0.0,0.0,9.98929795
6847,7.7165323,0.0,0.0,0.0,0.0,0.0,0.0,7.7165323
6848,7.834876183,1.1461503464173228,0.0,0.0,0.0,0.0,0.0,6.688725836582678
6849,8.130502883,3.654946104686352,0.0,0.0,0.0,0.0,0.0,4.475556778313648
6850,8.491425967,5.985451809068242,0.0,0.0,0.0,0.0,0.0,2.5059741579317576
6851,8.428065667,7.781087351788714,0.0,0.0,0.0,0.0,0.0,0.6469783152112862
6852,8.397359333,8.397359333,0.4916733536587916,0.0,0.0,0.0,0.0,0.0
6853,8.840571183,8.840571183,0.5196566460748038,0.0,0.0,0.0,0.0,0.0
6854,9.403003167,9.245612794433072,0.0,0.0,0.0,0.0,0.0,0.1573903725669279
6855,8.958833117,8.11219745186483,0.0,0.0,0.0,0.0,0.0,0.8466356651351692
6856,8.0621518,6.34203191684252,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.7201198831574809
6857,8.1180886,4.546396374122047,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.5716922258779533
6858,8.553001967,2.3814457197782155,0.0,0.0,0.0,0.0,0.0,6.171556247221785
6859,11.138761,0.5348701616614173,1.1102230246251565e-16,0.0,0.0,0.0,0.0,10.603890838338582
6860,16.17657553,0.0,0.0,0.0,0.0,0.0,2.4587602792310435,13.717815250768957
6861,18.27157457,0.0,0.0,0.0,0.0,0.0,4.553759319231041,13.717815250768957
6862,18.54461932,0.0,0.0,0.0,0.0,0.0,4.826804069231041,13.717815250768957
6863,16.65254092,0.0,0.0,0.0,0.0,0.0,2.9347256692310424,13.717815250768957
6864,12.26037335,0.0,0.0,0.0,0.0,0.0,0.0,12.26037335
6865,9.779968,0.0,0.0,0.0,0.0,0.0,0.0,9.779968
6866,10.85764623,0.0,0.0,0.0,0.0,0.0,0.0,10.85764623
6867,11.35461525,0.0,0.0,0.0,0.0,0.0,0.0,11.35461525
6868,11.47453243,0.0,0.0,0.0,0.0,0.0,0.0,11.47453243
6869,10.62101457,0.0,0.0,0.0,0.0,0.0,0.0,10.62101457
6870,8.002228433,0.0,0.0,0.0,0.0,0.0,0.0,8.002228433
6871,8.0754872,0.0,0.0,0.0,0.0,0.0,0.0,8.0754872
6872,8.1409932,0.4839301462650919,0.0,0.0,0.0,0.0,0.0,7.657063053734909
6873,8.188509,1.6682855042296592,-2.220446049250313e-16,0.0,0.0,0.0,0.0,6.520223495770341
6874,8.50028095,2.9672558968359586,0.0,0.0,0.0,0.0,0.0,5.533025053164042
6875,8.814080483,4.4063113317821525,0.0,0.0,0.0,0.0,0.0,4.407769151217847
6876,8.722879617,5.577931685897638,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.1449479311023625
6877,8.64207935,6.214681878351706,8.881784197001252e-16,0.0,0.0,0.0,0.0,2.427397471648294
6878,9.30203415,6.112801847559056,-8.881784197001252e-16,0.0,0.0,0.0,0.0,3.189232302440945
6879,8.621091533,5.1194715473307095,0.0,0.0,0.0,0.0,0.0,3.50161998566929
6880,8.579745567,3.629476096988189,0.0,0.0,0.0,0.0,0.0,4.950269470011811
6881,8.32758655,2.012130608154856,0.0,0.0,0.0,0.0,0.0,6.315455941845144
6882,8.313666633,0.9041852732847769,0.0,0.0,0.0,0.0,0.0,7.409481359715223
6883,12.53625685,0.2164950654343832,2.7755575615628914e-17,0.0,0.0,0.0,0.0,12.319761784565616
6884,15.79223062,0.0,0.0,0.0,0.0,0.0,2.0744153692310423,13.717815250768957
6885,18.47886188,0.0,0.0,0.0,0.0,0.0,4.761046629231043,13.717815250768957
6886,18.01366397,0.0,0.0,0.0,0.0,0.0,4.295848719231042,13.717815250768957
6887,16.34439775,0.0,0.0,0.0,0.0,0.0,2.6265824992310414,13.717815250768957
6888,12.2806901,0.0,0.0,0.0,0.0,0.0,0.0,12.2806901
6889,9.9856542,0.0,0.0,0.0,0.0,0.0,0.0,9.9856542
6890,10.30541275,0.0,0.0,0.0,0.0,0.0,0.0,10.30541275
6891,10.86773592,0.0,0.0,0.0,0.0,0.0,0.0,10.86773592
6892,11.33325195,0.0,0.0,0.0,0.0,0.0,0.0,11.33325195
6893,12.04823193,0.0,0.0,0.0,0.0,0.0,0.0,12.04823193
6894,12.03709522,0.0,0.0,0.0,0.0,0.0,0.0,12.03709522
6895,9.224184067,0.0,0.0,0.0,0.0,0.0,0.0,9.224184067
6896,7.841406417,1.0952103310209973,0.0,0.0,0.0,0.0,0.0,6.746196085979003
6897,8.800306433,3.502126058497376,0.0,0.0,0.0,0.0,0.0,5.298180374502623
6898,8.921946967,5.870836774426509,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.051110192573491
6899,8.537125983,7.6792073209960625,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.8579186620039367
6900,8.579442533,8.579442533,0.22044512671522298,0.0,0.0,0.0,0.0,0.0
6901,8.70362005,8.70362005,0.5547277482821524,0.0,0.0,0.0,0.0,0.0
6902,9.12538155,9.12538155,0.031086217489502133,0.0,0.0,0.0,0.0,0.0
6903,8.93997145,8.366897528846458,0.0,0.0,0.0,0.0,0.0,0.5730739211535418
6904,8.3653329,6.533056974578741,0.0,0.0,0.0,0.0,0.0,1.8322759254212597
6905,8.320706033,4.584601385669291,0.0,0.0,0.0,0.0,0.0,3.736104647330709
6906,9.4454348,2.4323857351745413,-4.440892098500626e-16,0.0,0.0,0.0,0.0,7.0130490648254575
6907,13.24948855,0.5730751732086614,0.0,0.0,0.0,0.0,0.0,12.67641337679134
6908,16.04791272,0.0,0.0,0.0,0.0,0.0,2.330097469231042,13.717815250768957
6909,18.332568,0.0,0.0,0.0,0.0,0.0,4.614752749231041,13.717815250768957
6910,17.89230108,0.0,0.0,0.0,0.0,0.0,4.174485829231042,13.717815250768957
6911,16.41673373,0.0,0.0,0.0,0.0,0.0,2.698918479231043,13.717815250768957
6912,10.8965421,0.0,0.0,0.0,0.0,0.0,0.0,10.8965421
6913,9.573712883,0.0,0.0,0.0,0.0,0.0,0.0,9.573712883
6914,10.76436388,0.0,0.0,0.0,0.0,0.0,0.0,10.76436388
6915,11.47016615,0.0,0.0,0.0,0.0,0.0,0.0,11.47016615
6916,12.07733255,0.0,0.0,0.0,0.0,0.0,0.0,12.07733255
6917,11.93654913,0.0,0.0,0.0,0.0,0.0,0.0,11.93654913
6918,8.280629483,0.0,0.0,0.0,0.0,0.0,0.0,8.280629483
6919,7.819872033,0.0,0.0,0.0,0.0,0.0,0.0,7.819872033
6920,8.1743245,1.2098253656627298,0.0,0.0,0.0,0.0,0.0,6.964499134337271
6921,8.4996021,3.7950311470262466,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.704570952973754
6922,8.89028,6.100066843709974,0.0,0.0,0.0,0.0,0.0,2.7902131562900268
6923,8.77109355,7.781087351788714,0.0,0.0,0.0,0.0,0.0,0.9900061982112858
6924,8.4123451,8.4123451,0.48942259050787484,0.0,0.0,0.0,0.0,0.0
6925,8.74104195,8.74104195,0.5045708444330721,0.0,0.0,0.0,0.0,0.0
6926,9.2602985,8.67253762122441,0.0,0.0,0.0,0.0,0.0,0.5877608787755886
6927,8.898920317,7.666472317146982,0.0,0.0,0.0,0.0,0.0,1.2324479998530178
6928,8.638345633,6.1510068591063,0.0,0.0,0.0,0.0,0.0,2.4873387738937005
6929,8.7669821,4.291696297140421,0.0,0.0,0.0,0.0,0.0,4.475285802859579
6930,8.477051417,2.2031556658910763,0.0,0.0,0.0,0.0,0.0,6.273895751108924
6931,13.42934335,0.522135157812336,0.0,0.0,0.0,0.0,0.0,12.907208192187664
6932,16.18409078,0.0,0.0,0.0,0.0,0.0,2.4662755292310408,13.717815250768957
6933,18.20352138,0.0,0.0,0.0,0.0,0.0,4.485706129231044,13.717815250768957
6934,18.63623613,0.0,0.0,0.0,0.0,0.0,4.918420879231043,13.717815250768957
6935,16.02226138,0.0,0.0,0.0,0.0,0.0,2.3044461292310423,13.717815250768957
6936,9.700261817,0.0,0.0,0.0,0.0,0.0,0.0,9.700261817
6937,9.843075867,0.0,0.0,0.0,0.0,0.0,0.0,9.843075867
6938,10.38789585,0.0,0.0,0.0,0.0,0.0,0.0,10.38789585
6939,11.1038681,0.0,0.0,0.0,0.0,0.0,0.0,11.1038681
6940,11.87988455,0.0,0.0,0.0,0.0,0.0,0.0,11.87988455
6941,10.78964757,0.0,0.0,0.0,0.0,0.0,0.0,10.78964757
6942,8.310629483,0.0,0.0,0.0,0.0,0.0,0.0,8.310629483
6943,7.95213405,0.0,0.0,0.0,0.0,0.0,0.0,7.95213405
6944,8.087897183,1.0697403233228346,2.220446049250313e-16,0.0,0.0,0.0,0.0,7.018156859677166
6945,9.031184517,3.3493060123083995,0.0,0.0,0.0,0.0,0.0,5.6818785046916
6946,9.210312067,5.5651966820485566,0.0,0.0,0.0,0.0,0.0,3.6451153849514437
6947,8.469770583,7.462712255561679,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.0070583274383216
6948,8.658300217,8.443307551940945,0.0,0.0,0.0,0.0,0.0,0.21499266505905545
6949,9.054534033,8.710742632771655,0.0,0.0,0.0,0.0,0.0,0.3437914002283442
6950,9.135669683,8.048522432619423,0.0,0.0,0.0,0.0,0.0,1.0871472503805766
6951,8.360022683,6.825962063107613,0.0,0.0,0.0,0.0,0.0,1.5340606198923874
6952,8.399113217,5.3741716243123365,0.0,0.0,0.0,0.0,0.0,3.0249415926876635
6953,8.80840265,3.2728959892139113,0.0,0.0,0.0,0.0,0.0,5.535506660786089
6954,8.09586415,1.8338405542677163,2.220446049250313e-16,0.0,0.0,0.0,0.0,6.262023595732284
6955,8.9149157,0.4966651501141733,0.0,0.0,0.0,0.0,0.0,8.418250549885826
6956,14.99746148,0.0,0.0,0.0,0.0,0.0,1.2796462292310427,13.717815250768957
6957,18.25804398,0.0,0.0,0.0,0.0,0.0,4.540228729231043,13.717815250768957
6958,18.3774488,0.0,0.0,0.0,0.0,0.0,4.659633549231042,13.717815250768957
6959,16.84643408,0.0,0.0,0.0,0.0,0.0,3.128618829231044,13.717815250768957
6960,12.73843902,0.0,0.0,0.0,0.0,0.0,0.0,12.73843902
6961,6.565028717,0.0,0.0,0.0,0.0,0.0,0.0,6.565028717
6962,10.4708161,0.0,0.0,0.0,0.0,0.0,0.0,10.4708161
6963,11.18613228,0.0,0.0,0.0,0.0,0.0,0.0,11.18613228
6964,11.69062975,0.0,0.0,0.0,0.0,0.0,0.0,11.69062975
6965,11.66528163,0.0,0.0,0.0,0.0,0.0,0.0,11.66528163
6966,11.52373098,0.0,0.0,0.0,0.0,0.0,0.0,11.52373098
6967,10.17476627,0.0,0.0,0.0,0.0,0.0,0.0,10.17476627
6968,7.907644467,1.1716203541154857,0.0,0.0,0.0,0.0,0.0,6.736024112884515
6969,8.494639467,3.6931511162335955,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.801488350766405
6970,8.75311175,6.049126828313648,0.0,0.0,0.0,0.0,0.0,2.7039849216863523
6971,8.456158083,7.7556173440905525,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.7005407389094476
6972,9.10332555,8.850827675111548,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.25249787488845143
6973,9.1927394,9.1927394,0.07834340213123347,0.0,0.0,0.0,0.0,0.0
6974,9.50181755,9.080057744395013,0.0,0.0,0.0,0.0,0.0,0.42175980560498694
6975,8.251594117,8.251594117,0.08983340414829577,0.0,0.0,0.0,0.0,0.0
6976,8.109567333,6.889637082353019,0.0,0.0,0.0,0.0,0.0,1.2199302506469802
6977,8.38815485,4.953916497292652,0.0,0.0,0.0,0.0,0.0,3.4342383527073475
6978,8.787419533,2.712555819854331,-4.440892098500626e-16,0.0,0.0,0.0,0.0,6.074863713145668
6979,9.51402025,0.5858101770577429,0.0,0.0,0.0,0.0,0.0,8.928210072942257
6980,15.37934322,0.0,0.0,0.0,0.0,0.0,1.6615279692310434,13.717815250768957
6981,17.81734837,0.0,0.0,0.0,0.0,0.0,4.099533119231044,13.717815250768957
6982,18.19795775,0.0,0.0,0.0,0.0,0.0,4.480142499231043,13.717815250768957
6983,16.4902376,0.0,0.0,0.0,0.0,0.0,2.772422349231043,13.717815250768957
6984,11.21134888,0.0,0.0,0.0,0.0,0.0,0.0,11.21134888
6985,10.30969443,0.0,0.0,0.0,0.0,0.0,0.0,10.30969443
6986,10.76607785,0.0,0.0,0.0,0.0,0.0,0.0,10.76607785
6987,11.68369695,0.0,0.0,0.0,0.0,0.0,0.0,11.68369695
6988,11.57860027,0.0,0.0,0.0,0.0,0.0,0.0,11.57860027
6989,11.69844917,0.0,0.0,0.0,0.0,0.0,0.0,11.69844917
6990,11.18671193,0.0,0.0,0.0,0.0,0.0,0.0,11.18671193
6991,7.666220433,0.0,0.0,0.0,0.0,0.0,0.0,7.666220433
6992,8.349890683,1.1970903618136484,0.0,0.0,0.0,0.0,0.0,7.152800321186351
6993,8.34590895,3.7313561277808396,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.61455282221916
6994,8.579432533,6.049126828313648,0.0,0.0,0.0,0.0,0.0,2.530305704686352
6995,8.750445333,7.8065573594868765,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.9438879735131236
6996,8.359562083,8.359562083,0.5676756152060367,0.0,0.0,0.0,0.0,0.0
6997,8.769759133,8.769759133,0.6541437153202097,0.0,0.0,0.0,0.0,0.0
6998,9.404001867,9.334757821376641,0.0,0.0,0.0,0.0,0.0,0.06924404562335873
6999,8.5846923,8.5846923,0.04964030967716582,0.0,0.0,0.0,0.0,0.0
7000,8.525007483,7.220747182429133,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.3042603005708662
7001,8.144826633,5.272291593519685,0.0,0.0,0.0,0.0,0.0,2.872535039480314
7002,8.868091017,2.852640862194226,0.0,0.0,0.0,0.0,0.0,6.015450154805773
7003,9.664734583,0.5603401693595801,0.0,0.0,0.0,0.0,0.0,9.104394413640419
7004,14.81402083,0.10188003079265093,0.0,0.0,0.0,0.0,0.9943255484383915,13.717815250768957
7005,17.66440082,0.0,0.0,0.0,0.0,0.0,3.9465855692310434,13.717815250768957
7006,17.22462598,0.0,0.0,0.0,0.0,0.0,3.5068107292310415,13.717815250768957
7007,16.682728,0.0,0.0,0.0,0.0,0.0,2.9649127492310434,13.717815250768957
7008,9.193527917,0.0,0.0,0.0,0.0,0.0,0.0,9.193527917
7009,7.046125667,0.0,0.0,0.0,0.0,0.0,0.0,7.046125667
7010,10.46724607,0.0,0.0,0.0,0.0,0.0,0.0,10.46724607
7011,11.12986487,0.0,0.0,0.0,0.0,0.0,0.0,11.12986487
7012,11.71613072,0.0,0.0,0.0,0.0,0.0,0.0,11.71613072
7013,11.65321565,0.0,0.0,0.0,0.0,0.0,0.0,11.65321565
7014,8.12771115,0.0,0.0,0.0,0.0,0.0,0.0,8.12771115
7015,7.750184867,0.0,0.0,0.0,0.0,0.0,0.0,7.750184867
7016,8.2125576,1.1970903618136484,0.0,0.0,0.0,0.0,0.0,7.015467238186352
7017,8.5629885,3.6931511162335955,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.869837383766404
7018,8.865030483,5.95998180137008,0.0,0.0,0.0,0.0,0.0,2.9050486816299204
7019,8.918532267,7.666472317146982,0.0,0.0,0.0,0.0,0.0,1.2520599498530176
7020,8.40526015,8.40526015,0.45830252896062973,0.0,0.0,0.0,0.0,0.0
7021,8.57357475,8.57357475,0.85032809832021,0.0,0.0,0.0,0.0,0.0
7022,9.545984767,9.372962832923886,0.0,0.0,0.0,0.0,0.0,0.17302193407611455
7023,8.481840583,8.481840583,0.22890204977165496,0.0,0.0,0.0,0.0,0.0
7024,8.489950583,7.437242247863517,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.0527083351364839
7025,8.505252833,5.476051655104988,-8.881784197001252e-16,0.0,0.0,0.0,0.0,3.029201177895012
7026,10.44238125,2.9417858891377957,0.0,0.0,0.0,0.0,0.0,7.500595360862205
7027,12.7333097,0.5348701616614173,1.1102230246251565e-16,0.0,0.0,0.0,0.0,12.198439538338583
7028,16.04040443,0.0,0.0,0.0,0.0,0.0,2.3225891792310414,13.717815250768957
7029,17.89886198,0.0,0.0,0.0,0.0,0.0,4.181046729231042,13.717815250768957
7030,17.87975935,0.0,0.0,0.0,0.0,0.0,4.161944099231043,13.717815250768957
7031,17.2015565,0.0,0.0,0.0,0.0,0.0,3.4837412492310413,13.717815250768957
7032,12.64522522,0.0,0.0,0.0,0.0,0.0,0.0,12.64522522
7033,10.13196712,0.0,0.0,0.0,0.0,0.0,0.0,10.13196712
7034,10.37701125,0.0,0.0,0.0,0.0,0.0,0.0,10.37701125
7035,10.96693245,0.0,0.0,0.0,0.0,0.0,0.0,10.96693245
7036,11.4700322,0.0,0.0,0.0,0.0,0.0,0.0,11.4700322
7037,11.75788223,0.0,0.0,0.0,0.0,0.0,0.0,11.75788223
7038,9.460377867,0.0,0.0,0.0,0.0,0.0,0.0,9.460377867
7039,7.588387917,0.0,0.0,0.0,0.0,0.0,0.0,7.588387917
7040,7.820344067,1.248030377209974,0.0,0.0,0.0,0.0,0.0,6.572313689790025
7041,8.128640017,3.8459711624225723,0.0,0.0,0.0,0.0,0.0,4.2826688545774285
7042,8.720547533,6.201946874502625,0.0,0.0,0.0,0.0,0.0,2.518600658497374
7043,8.702343167,7.972112409524935,0.0,0.0,0.0,0.0,0.0,0.7302307574750655
7044,8.6195609,8.6195609,0.5241718636404205,0.0,0.0,0.0,0.0,0.0
7045,8.8357098,8.8357098,0.8174231176036759,0.0,0.0,0.0,0.0,0.0
7046,9.61972425,9.576722894509187,0.0,0.0,0.0,0.0,0.0,0.043001355490813964
7047,8.4542417,8.4542417,0.49846600590419854,0.0,0.0,0.0,0.0,0.0
7048,8.4830352,7.6792073209960625,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.8038278790039373
7049,8.6292873,5.7562217397847775,0.0,0.0,0.0,0.0,0.0,2.873065560215222
7050,8.902670667,3.1964859661194227,0.0,0.0,0.0,0.0,0.0,5.706184700880578
7051,12.84410412,0.44572513471784786,0.0,0.0,0.0,0.0,0.0,12.398378985282154
7052,15.32880507,0.0,0.0,0.0,0.0,0.0,1.6109898192310421,13.717815250768957
7053,17.33045408,0.0,0.0,0.0,0.0,0.0,3.6126388292310416,13.717815250768957
7054,17.5719764,0.0,0.0,0.0,0.0,0.0,3.854161149231043,13.717815250768957
7055,16.74795697,0.0,0.0,0.0,0.0,0.0,3.030141719231043,13.717815250768957
7056,12.88245117,0.0,0.0,0.0,0.0,0.0,0.0,12.88245117
7057,6.462138033,0.0,0.0,0.0,0.0,0.0,0.0,6.462138033
7058,10.33519683,0.0,0.0,0.0,0.0,0.0,0.0,10.33519683
7059,11.18516708,0.0,0.0,0.0,0.0,0.0,0.0,11.18516708
7060,11.4838668,0.0,0.0,0.0,0.0,0.0,0.0,11.4838668
7061,11.92258168,0.0,0.0,0.0,0.0,0.0,0.0,11.92258168
7062,10.10094593,0.0,0.0,0.0,0.0,0.0,0.0,10.10094593
7063,7.5700509,0.0,0.0,0.0,0.0,0.0,0.0,7.5700509
7064,8.090512867,1.2989703926062992,0.0,0.0,0.0,0.0,0.0,6.7915424743937
7065,8.4310219,3.9478511932152234,0.0,0.0,0.0,0.0,0.0,4.483170706784776
7066,9.127429983,6.367501924540683,0.0,0.0,0.0,0.0,0.0,2.7599280584593178
7067,8.809823167,8.175872471110237,0.0,0.0,0.0,0.0,0.0,0.6339506958897623
7068,8.408277733,8.408277733,0.811865053734909,0.0,0.0,0.0,0.0,0.0
7069,8.750872233,8.750872233,0.9659357038490821,0.0,0.0,0.0,0.0,0.0
7070,9.433402433,9.433402433,0.2069954807545944,0.0,0.0,0.0,0.0,0.0
7071,8.408325567,8.408325567,0.5189121312060365,0.0,0.0,0.0,0.0,0.0
7072,8.276047317,7.641002309448819,0.0,0.0,0.0,0.0,0.0,0.6350450075511809
7073,8.142404767,5.6925467205393705,0.0,0.0,0.0,0.0,0.0,2.44985804646063
7074,9.694519883,3.1582809545721786,0.0,0.0,0.0,0.0,0.0,6.536238928427821
7075,13.46205935,0.4966651501141733,0.0,0.0,0.0,0.0,0.0,12.965394199885827
7076,15.7698769,0.0,0.0,0.0,0.0,0.0,2.0520616492310424,13.717815250768957
7077,17.52613042,0.0,0.0,0.0,0.0,0.0,3.8083151692310437,13.717815250768957
7078,18.00293322,0.0,0.0,0.0,0.0,0.0,4.285117969231042,13.717815250768957
7079,16.44494302,0.0,0.0,0.0,0.0,0.0,2.7271277692310427,13.717815250768957
7080,9.3837338,0.0,0.0,0.0,0.0,0.0,0.0,9.3837338
7081,6.29577855,0.0,0.0,0.0,0.0,0.0,0.0,6.29577855
7082,10.70764615,0.0,0.0,0.0,0.0,0.0,0.0,10.70764615
7083,11.36536327,0.0,0.0,0.0,0.0,0.0,0.0,11.36536327
7084,11.64776695,0.0,0.0,0.0,0.0,0.0,0.0,11.64776695
7085,11.79653093,0.0,0.0,0.0,0.0,0.0,0.0,11.79653093
7086,10.53377918,0.0,0.0,0.0,0.0,0.0,0.0,10.53377918
7087,7.6480666,0.0,0.0,0.0,0.0,0.0,0.0,7.6480666
7088,8.312901567,1.4135854272480315,2.220446049250313e-16,0.0,0.0,0.0,0.0,6.899316139751969
7089,8.515568133,4.278961293291339,8.881784197001252e-16,0.0,0.0,0.0,0.0,4.236606839708662
7090,8.59913115,6.7877570515603685,0.0,0.0,0.0,0.0,0.0,1.8113740984396314
7091,8.701691967,8.583392594280841,0.0,0.0,0.0,0.0,0.0,0.11829937271915902
7092,9.119034933,9.119034933,0.5595679923018384,0.0,0.0,0.0,0.0,0.0
7093,8.849024783,8.849024783,1.2880382808687667,0.0,0.0,0.0,0.0,0.0
7094,9.3577363,9.3577363,0.6519767253779545,0.0,0.0,0.0,0.0,0.0
7095,8.677607633,8.677607633,0.6316801806784795,0.0,0.0,0.0,0.0,0.0
7096,9.023135517,7.997582417223098,0.0,0.0,0.0,0.0,0.0,1.0255530997769018
7097,8.063239083,6.0109218167664045,0.0,0.0,0.0,0.0,0.0,2.0523172662335947
7098,8.827915317,3.3365710084593183,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.491344308540683
7099,8.950182967,0.34384510392519685,5.551115123125783e-17,0.0,0.0,0.0,0.0,8.606337863074803
7100,14.85916263,0.0,0.0,0.0,0.0,0.0,1.1413473792310427,13.717815250768957
7101,17.62820052,0.0,0.0,0.0,0.0,0.0,3.9103852692310426,13.717815250768957
7102,17.8095842,0.0,0.0,0.0,0.0,0.0,4.091768949231042,13.717815250768957
7103,16.2038481,0.0,0.0,0.0,0.0,0.0,2.486032849231041,13.717815250768957
7104,9.417958217,0.0,0.0,0.0,0.0,0.0,0.0,9.417958217
